,date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max
1239,2018-05-24,108.70642931937174,1.9306614114769848e-05,44.553,61.139,123,154,102,0,154
1240,2018-05-25,94.94734554973823,2.117892829068041e-05,55.958,60.9,151,154,94,0,154
1241,2018-05-26,56.63660209424084,3.2204172853524326e-05,60.9,70.7,154,159,53,0,159
1242,2018-05-27,88.0293560209424,2.5220792208926544e-05,56.2,56.9,151,152,87,0,152
1243,2018-05-28,50.17322513089005,2.4392809415669492e-05,60.202,77.214,153,162,47,0,162
1244,2018-05-29,42.25725654450262,1.9784430954668533e-05,32.6,42.423,94,118,40,0,118
1245,2018-05-30,79.34303141361256,1.775805310507468e-05,49.875,66.222,136,157,78,0,157
1246,2018-05-31,79.8240942408377,2.2687645209188575e-05,49.175,90.23,134,169,78,0,169
1247,2018-06-01,120.3573664921466,1.6951858240894403e-05,53.035,61.4,144,154,105,0,154
1248,2018-06-02,70.8546387434555,2.1282694995196085e-05,28.05,34.5,84,98,68,0,98
1249,2018-06-03,86.05476963350786,2.425118132587999e-05,21.8,47.715,71,131,85,0,131
1250,2018-06-04,41.793518324607334,1.795415320115294e-05,28.7,45.473,86,125,39,0,125
1251,2018-06-05,35.924712041884824,1.8324567647829504e-05,14.07,40.182,55,112,33,0,112
1252,2018-06-06,121.54571727748692,2.0165739365883484e-05,21.696,46.898,71,129,105,0,129
1253,2018-06-07,61.780670157068066,1.8215621451655165e-05,19.4,42.623,66,118,58,0,118
1254,2018-06-08,58.99162827225131,2.197422700672548e-05,21.7,37.132,71,105,55,0,105
1255,2018-06-09,67.29800523560209,2.0350945497423356e-05,19.905,35.099,67,99,65,0,99
1256,2018-06-10,47.38505759162304,1.904360424491222e-05,28.344,42.05,85,117,44,0,117
1257,2018-06-11,116.58184816753928,2.002225085160276e-05,15.445,40.5,58,113,104,0,113
1258,2018-06-12,40.959235602094246,1.4700181238536118e-05,14.552,21.466,56,71,38,0,71
1259,2018-06-13,91.21640314136127,2.0503755786531575e-05,20.391,56.5,68,152,90,0,152
1260,2018-06-14,64.65814136125655,1.8517121582670976e-05,20.7,81.9,69,165,62,0,165
1261,2018-06-15,103.23849214659685,1.9197687570966897e-05,18.307,33.265,64,95,101,0,101
1262,2018-06-16,66.25070680628272,1.6785125338457504e-05,16.128,30.6,59,90,64,0,90
1263,2018-06-17,66.73688481675393,1.586727006725478e-05,17.116,29.1,62,87,64,0,87
1264,2018-06-18,85.23349738219895,1.6518344396890556e-05,12.0,30.9,50,90,84,0,90
1265,2018-06-19,79.07568586387436,1.076377631234169e-05,14.0,37.785,55,106,78,0,106
1266,2018-06-20,79.3087277486911,1.2567608524761988e-05,13.463833333333334,26.9,54,82,78,0,82
1267,2018-06-21,46.03347120418848,1.9070521442920776e-05,15.7,152.0,58,202,43,0,202
1268,2018-06-22,54.03384293193717,2.0392466590968645e-05,16.413,32.4,60,93,51,0,93
1269,2018-06-23,43.026010471204195,1.9596471307537773e-05,15.719,32.7,59,94,41,0,94
1270,2018-06-24,65.12064921465968,2.8086048999912656e-05,24.3,33.4,77,96,63,0,96
1271,2018-06-25,73.30041361256545,3.433098087169185e-05,23.325,37.8,75,106,71,0,106
1272,2018-06-26,106.23614659685865,2.55139881212333e-05,27.0,40.8,82,114,102,0,114
1273,2018-06-27,94.65514136125655,2.3495100008734385e-05,19.861,34.3,67,97,94,0,97
1274,2018-06-28,79.2173717277487,2.5680998340466416e-05,22.823,42.0,74,117,78,0,117
1275,2018-06-29,63.40388481675393,2.2826613678050486e-05,17.584,53.9,62,146,61,0,146
1276,2018-06-30,55.7740052356021,2.559977508952747e-05,17.384,71.7,62,159,52,0,159
1277,2018-07-01,56.77132984293194,3.476601449908289e-05,33.974,57.9,97,152,53,0,152
1278,2018-07-02,78.54779581151833,2.8995283430867324e-05,13.628,28.7,54,86,77,0,86
1279,2018-07-03,90.16712041884817,2.5620654642326844e-05,15.107,42.215,57,117,89,0,117
1280,2018-07-04,107.15549738219896,2.469785570792209e-05,26.459,60.531,81,154,102,0,154
1281,2018-07-05,93.3721884816754,3.3696720237575334e-05,34.352,78.63,98,163,93,0,163
1282,2018-07-06,64.78931413612565,2.85980893527819e-05,34.052,41.1,97,115,62,0,115
1283,2018-07-07,79.99090052356021,3.1855548519521354e-05,45.002,53.8,124,146,78,0,146
1284,2018-07-08,53.017251308900526,2.504648004192506e-05,24.0,39.4,76,110,50,0,110
1285,2018-07-09,61.55619371727749,2.3575720586950823e-05,19.634,50.305,67,137,58,0,137
1286,2018-07-10,32.74213089005236,1.5393942702419426e-05,12.0,32.0,50,93,30,0,93
1287,2018-07-11,28.802712041884817,1.6951858240894403e-05,14.0,51.4,55,140,26,0,140
1288,2018-07-12,67.50440837696335,2.0808516027600663e-05,18.8,35.25,65,100,65,0,100
1289,2018-07-13,131.23949214659686,2.3728244824875536e-05,25.844,47.4,80,130,107,0,130
1290,2018-07-14,84.3095497382199,2.8250364660669054e-05,25.252,43.6,79,121,83,0,121
1291,2018-07-15,84.14175916230367,3.030917547384051e-05,24.172,42.8,76,119,83,0,119
1292,2018-07-16,100.0467329842932,2.683250502227269e-05,27.521,44.123,83,122,100,0,122
1293,2018-07-17,79.13604712041885,1.489076120185169e-05,14.85114450867052,93.423,57,171,78,0,171
1294,2018-07-18,93.74489528795812,1.964609572888462e-05,16.043375722543352,32.7,59,94,93,0,94
1295,2018-07-19,90.35556020942408,2.3848082801991442e-05,18.1,34.3,64,97,89,0,97
1296,2018-07-20,98.28989528795812,2.4174919206917637e-05,22.0,38.4,72,108,98,0,108
1297,2018-07-21,75.80323560209423,3.598061402742597e-05,26.9,54.6,82,148,73,0,148
1298,2018-07-22,61.52830366492147,2.1440396541182636e-05,20.81230057803468,49.5,69,135,58,0,135
1299,2018-07-23,98.89209424083771,2.334693641366058e-05,22.004531791907514,32.6,72,94,98,0,98
1300,2018-07-24,99.99480628272252,2.4044185081666524e-05,26.7,32.9,81,95,99,0,99
1301,2018-07-25,134.2931884816754,2.9284444056249456e-05,30.5,62.7,90,155,107,0,155
1302,2018-07-26,135.42692146596858,3.643124290331033e-05,45.3,52.4,125,142,107,0,142
1303,2018-07-27,128.53953403141364,3.2455386933356626e-05,43.5,51.3,121,140,106,0,140
1304,2018-07-28,50.72383769633508,1.5314824438815613e-05,14.8,32.5,57,94,47,0,94
1305,2018-07-29,46.12087434554974,1.2090652022010656e-05,13.1,22.2,53,72,43,0,72
1306,2018-07-30,55.93015183246073,1.076377631234169e-05,15.9,24.9,59,78,52,0,78
1307,2018-07-31,76.5620890052356,1.913139138789414e-05,15.9,31.7,59,92,74,0,92
1308,2018-08-01,83.44769109947644,2.277315486068652e-05,22.5,29.5,73,88,82,0,88
1309,2018-08-02,83.84695287958115,2.2475375578653157e-05,22.2,47.0,72,129,82,0,129
1310,2018-08-03,93.51225654450262,3.6126196611057736e-05,19.3,34.49,66,98,93,0,98
1311,2018-08-04,41.48787434554974,2.1146244213468428e-05,15.0,29.403,57,87,39,0,87
1312,2018-08-05,55.96138219895288,2.366287667045157e-05,15.0,24.343,57,77,52,0,77
1313,2018-08-06,105.71671727748691,3.098398768451393e-05,37.4,56.3,105,151,102,0,151
1314,2018-08-07,102.7260942408377,2.816230893527819e-05,28.3,37.9,85,107,101,0,107
1315,2018-08-08,70.185,1.6189243602061314e-05,18.3,24.7,64,77,68,0,77
1316,2018-08-09,52.05453926701571,1.1286712813346143e-05,15.0,30.8,57,90,49,0,90
1317,2018-08-10,57.660513089005235,1.2387057821643812e-05,18.8,26.3,65,81,54,0,81
1318,2018-08-11,49.227000000000004,1.616745348938772e-05,16.7,37.7,60,106,46,0,106
1319,2018-08-12,55.23576963350786,1.4064813520831515e-05,15.8,23.4,59,75,52,0,75
1320,2018-08-13,41.02557591623037,1.3422036859114334e-05,19.3,27.6,66,84,39,0,84
1321,2018-08-14,54.776633507853404,1.4206441610621016e-05,19.9,40.7,67,114,51,0,114
1322,2018-08-15,62.00810994764398,1.2713894226570006e-05,20.0,30.0,68,89,60,0,89
1323,2018-08-16,70.87430366492147,1.076377631234169e-05,30.7,36.7,90,104,68,0,104
1324,2018-08-17,76.3435445026178,1.2670316184819635e-05,16.9,32.2,61,93,74,0,93
1325,2018-08-18,59.358617801047124,1.076377631234169e-05,20.2,31.2,68,91,56,0,91
1326,2018-08-19,47.10749738219895,1.076377631234169e-05,16.8,32.1,61,93,44,0,93
1327,2018-08-20,73.03026701570681,1.2114695606603196e-05,17.3,44.6,62,123,71,0,123
1328,2018-08-21,64.04635078534032,1.6189243602061314e-05,19.7,134.9,67,192,62,0,192
1329,2018-08-22,73.35678010471204,1.076377631234169e-05,25.8,42.188,80,117,71,0,117
1330,2018-08-23,55.15625654450262,1.4071770460302207e-05,16.6,23.6,60,75,52,0,75
1331,2018-08-24,60.04215706806283,1.1964403004629225e-05,14.2,39.618,55,111,57,0,111
1332,2018-08-25,55.8351780104712,1.3160568608612105e-05,25.9,31.0,80,91,52,0,91
1333,2018-08-26,48.841958115183246,1.145013101580924e-05,20.3,35.5,68,101,45,0,101
1334,2018-08-27,39.414790575916236,1.0779616123678924e-05,17.8,23.2,63,74,37,0,74
1335,2018-08-28,61.09986910994765,1.3160568608612105e-05,27.3,42.4,83,118,58,0,118
1336,2018-08-29,40.826732984293194,1.215827364835357e-05,18.2,21.8,64,71,38,0,71
1337,2018-08-30,42.26169633507854,1.358545506157743e-05,16.0,23.921308457711444,59,76,40,0,76
1338,2018-08-31,83.06982722513088,1.3193252685824088e-05,30.6,30.9,90,90,82,0,90
1339,2018-09-01,76.71897382198954,2.2769527906367365e-05,25.2,43.9,78,121,74,0,121
1340,2018-09-02,63.092968586387435,2.369556074766355e-05,34.2,42.2,97,117,61,0,117
1341,2018-09-03,64.42362303664922,2.6386505371648177e-05,35.5,42.2,101,117,62,0,117
1342,2018-09-04,39.4325445026178,1.6766652109354527e-05,25.6,59.7,79,153,37,0,153
1343,2018-09-05,45.39704188481675,1.864050790462049e-05,20.613,111.425,69,180,42,0,180
1344,2018-09-06,70.89474869109948,1.6635917984103415e-05,24.0,32.657,76,94,68,0,94
1345,2018-09-07,58.98365445026178,1.4141075639793867e-05,18.1,38.0,64,107,55,0,107
1346,2018-09-08,60.45770680628273,1.3792451305790898e-05,18.5,38.9,64,109,57,0,109
1347,2018-09-09,61.062623036649214,1.8379039654118264e-05,18.6,28.5,65,85,58,0,85
1348,2018-09-10,76.12959685863875,1.5186948641802776e-05,18.1,32.2,64,93,74,0,93
1349,2018-09-11,58.14708376963351,1.4446121932046466e-05,24.9,29.8,78,88,55,0,88
1350,2018-09-12,51.76087434554974,1.414833828281946e-05,38.2,29.9,108,88,48,0,108
1351,2018-09-13,58.224706806282725,1.4195547646082626e-05,30.1,45.2,89,125,55,0,125
1352,2018-09-14,74.51821465968587,1.2234535767315922e-05,21.1,26.8,70,82,72,0,82
1353,2018-09-15,75.04658115183246,1.483832430779981e-05,19.6,32.7,67,94,73,0,94
1354,2018-09-16,73.11085340314136,1.914165429295135e-05,19.0,27.1,66,83,71,0,83
1355,2018-09-17,95.91005235602094,2.2486269543191547e-05,30.0,30.1,89,89,95,0,95
1356,2018-09-18,82.1088219895288,1.8912870119661108e-05,21.3,45.553,70,126,81,0,126
1357,2018-09-19,58.66713612565445,1.5633623023844877e-05,20.3,39.9,68,112,55,0,112
1358,2018-09-20,72.42247120418848,1.4250019652371384e-05,20.7,36.4,69,103,70,0,103
1359,2018-09-21,86.37077486910995,1.3825133199406061e-05,19.9,29.8,67,88,85,0,88
1360,2018-09-22,76.03443455497383,1.076377631234169e-05,19.4,29.3,66,87,74,0,87
1361,2018-09-23,29.779675392670157,1.3955867324657176e-05,19.735294117647058,17.535749919336823,67,62,27,0,67
1362,2018-09-24,60.10956020942408,1.3803345270329286e-05,27.8,34.9,84,99,57,0,99
1363,2018-09-25,101.0839162303665,1.551378286313215e-05,33.6,45.6,96,126,101,0,126
1364,2018-09-26,72.89375654450262,1.5393942702419426e-05,28.3,41.2,85,115,70,0,115
1365,2018-09-27,99.76370680628273,1.89346602323347e-05,35.5,48.1,101,132,99,0,132
1366,2018-09-28,47.689748691099474,1.3084306489649751e-05,12.3,27.803,51,84,44,0,84
1367,2018-09-29,95.95923036649215,1.3498298978076686e-05,37.8,49.0,106,134,95,0,134
1368,2018-09-30,74.51292146596859,1.3280408769324831e-05,27.1,38.3,83,108,72,0,108
1369,2018-10-01,73.4369895287958,1.253958205956852e-05,19.8,29.7,67,88,71,0,88
1370,2018-10-02,81.55107329842933,1.2376163857105425e-05,22.9,40.2,74,113,80,0,113
1371,2018-10-03,86.1669162303665,1.076377631234169e-05,31.2,45.3,91,125,85,0,125
1372,2018-10-04,81.2834502617801,1.076377631234169e-05,26.2,36.4,80,103,80,0,103
1373,2018-10-05,123.98788481675393,1.4805640230587824e-05,33.6,47.1,96,130,105,0,130
1374,2018-10-06,73.11925130890053,1.4587750021835968e-05,28.7,43.232,86,120,71,0,120
1375,2018-10-07,80.65769633507853,1.3236830727574461e-05,21.7,33.4,71,96,79,0,96
1376,2018-10-08,104.81714136125655,1.2397953969779021e-05,20.9,32.7,69,94,102,0,102
1377,2018-10-09,104.65164921465968,1.799773124290331e-05,33.368,54.743,96,148,102,0,148
1378,2018-10-10,91.91477486910995,1.691917416368242e-05,65.4,77.9,156,163,90,0,163
1379,2018-10-11,77.38229319371729,1.4271809765044982e-05,26.5,35.5,81,101,76,0,101
1380,2018-10-12,76.76983246073299,1.5001740326666086e-05,18.1,27.2,64,83,74,0,83
1381,2018-10-13,68.67404712041885,1.5502888898593765e-05,20.3,34.5,68,98,66,0,98
1382,2018-10-14,53.947586387434555,1.4718484147087083e-05,15.5,22.4,58,72,50,0,72
1383,2018-10-15,38.53461780104712,1.3610874312167002e-05,27.7,29.7,84,88,36,0,88
1384,2018-10-16,69.38170680628272,1.4348069700410517e-05,35.5,50.1,101,137,67,0,137
1385,2018-10-17,72.5356335078534,1.0865457681893615e-05,22.2,31.44,72,92,70,0,92
1386,2018-10-18,44.26002094240838,1.2310797886278277e-05,17.5,29.399,62,87,42,0,87
1387,2018-10-19,68.86726701570682,1.2931784435321861e-05,56.9,52.8,152,143,66,0,152
1388,2018-10-20,94.77960732984295,1.1962173552275309e-05,43.7,55.0,121,149,94,0,149
1389,2018-10-21,65.51,1.2201851690103941e-05,32.9,47.0,95,129,63,0,129
1390,2018-10-22,50.72459162303665,1.3650821032404578e-05,25.3,44.3,79,122,47,0,122
1391,2018-10-23,68.74398429319372,1.125402873613416e-05,24.5,44.2,77,122,66,0,122
1392,2018-10-24,52.49383769633508,1.076377631234169e-05,21.7,34.282,71,97,49,0,97
1393,2018-10-25,59.27558115183246,1.1308502926019741e-05,24.858,36.5,78,103,56,0,103
1394,2018-10-26,58.24795811518325,1.3236830727574461e-05,13.8,24.2,55,76,55,0,76
1395,2018-10-27,22.18737172774869,1.2321691850816665e-05,11.23007083467772,17.76055446625797,47,63,21,0,63
1396,2018-10-28,30.72376439790576,1.3574561097039043e-05,12.1,17.76716636469683,50,63,28,0,63
1397,2018-10-29,49.84590575916231,1.1330290855096514e-05,11.3,18.824,47,65,46,0,65
1398,2018-10-30,55.26051832460733,1.076377631234169e-05,28.9,36.2,86,103,52,0,103
1399,2018-10-31,83.76383246073298,1.3008046554284218e-05,67.33,77.358,157,162,82,0,162
1400,2018-11-01,62.68897382198953,1.076377631234169e-05,26.9,35.5,82,101,60,0,101
1401,2018-11-02,81.09697382198954,1.270300026203162e-05,60.493,69.088,154,158,80,0,158
1402,2018-11-03,63.36202617801047,1.5590044982094507e-05,96.4,53.3,172,145,61,0,172
1403,2018-11-04,55.48221989528796,1.170070530177308e-05,101.1,43.5,174,121,52,0,174
1404,2018-11-05,59.119246073298434,1.076377631234169e-05,164.5,113.2,215,181,56,0,215
1405,2018-11-06,68.59807329842933,1.1188662765307015e-05,46.2,52.0,127,142,66,0,142
1406,2018-11-07,92.17971204188483,1.3563664948903835e-05,17.8,34.6,63,98,91,0,98
1407,2018-11-08,80.19546073298429,1.4674906105336711e-05,17.3,35.3,62,100,79,0,100
1408,2018-11-09,100.6478219895288,1.4391647742160886e-05,18.6,31.7,65,92,100,0,100
1409,2018-11-10,67.13559685863875,1.4271809765044982e-05,20.0,36.9,68,104,65,0,104
1410,2018-11-11,62.2819162303665,1.5481098785920165e-05,19.8,28.4,67,85,60,0,85
1411,2018-11-12,85.45141884816755,1.3345774740151978e-05,20.2,31.2,68,91,84,0,91
1412,2018-11-13,92.7315497382199,1.4075707485369903e-05,21.5,41.2,71,115,91,0,115
1413,2018-11-14,68.04962827225131,1.2419741898855796e-05,25.7,62.4,79,155,66,0,155
1414,2018-11-15,65.4187277486911,1.076377631234169e-05,33.7,46.4,96,128,63,0,128
1415,2018-11-16,48.99697905759163,1.076377631234169e-05,23.8,30.9,76,90,45,0,90
1416,2018-11-17,49.838685863874346,1.076377631234169e-05,38.1,48.5,107,133,46,0,133
1417,2018-11-18,35.94901047120419,1.1962173552275309e-05,22.3,29.4,72,87,33,0,87
1418,2018-11-19,32.44232984293194,1.2811944274609137e-05,18.0,20.857,63,69,30,0,69
1419,2018-11-20,39.97134031413613,1.076377631234169e-05,28.5,29.4,85,87,37,0,87
1420,2018-11-21,71.75507329842932,1.076377631234169e-05,42.7,51.1,119,139,69,0,139
1421,2018-11-22,53.35834031413613,1.076377631234169e-05,57.6,76.018,152,162,50,0,162
1422,2018-11-23,69.12401047120419,1.076377631234169e-05,48.1,63.1,132,155,67,0,155
1423,2018-11-24,41.47209424083769,1.076377631234169e-05,32.547,41.2,94,115,39,0,115
1424,2018-11-25,32.02446596858639,1.076377631234169e-05,28.0,31.6,84,92,30,0,92
1425,2018-11-26,42.041513089005235,1.076377631234169e-05,17.8,26.3,63,81,40,0,81
1426,2018-11-27,59.12398429319372,1.076377631234169e-05,31.4,41.0,91,115,56,0,115
1427,2018-11-28,62.985078534031416,1.5502888898593765e-05,17.2,29.4,62,87,60,0,87
1428,2018-11-29,78.78010994764398,1.652697178792908e-05,20.1,28.4,68,85,77,0,85
1429,2018-11-30,100.28253403141362,1.4133810813171454e-05,27.8,33.4,84,96,100,0,100
1430,2018-12-01,65.58047643979057,1.4010341514542755e-05,16.9,32.5,61,94,63,0,94
1431,2018-12-02,58.50464921465969,1.2583160101318892e-05,15.8,20.7,59,69,55,0,69
1432,2018-12-03,73.38214136125654,1.4620434099047955e-05,18.8,33.8,65,96,71,0,96
1433,2018-12-04,80.98923036649214,1.076377631234169e-05,28.1,42.8,85,119,79,0,119
1434,2018-12-05,76.39886910994765,1.2223641802777536e-05,29.6,50.3,88,137,74,0,137
1435,2018-12-06,68.80160209424083,1.3323986811075202e-05,20.7,28.3,69,85,66,0,85
1436,2018-12-07,98.39283246073299,1.5993141322386232e-05,22.7,29.2,73,87,98,0,98
1437,2018-12-08,65.49535602094241,1.6570549829679445e-05,18.5,34.0,64,97,63,0,97
1438,2018-12-09,39.96488481675393,1.5851513232596736e-05,13.0,19.8,53,67,37,0,67
1439,2018-12-10,70.49965445026177,1.076377631234169e-05,19.7,31.8,67,92,68,0,92
1440,2018-12-11,78.57129319371728,1.076377631234169e-05,39.2,51.7,110,141,77,0,141
1441,2018-12-12,67.45549214659687,1.2615844178530877e-05,24.9,36.3,78,103,65,0,103
1442,2018-12-13,65.85017801047121,1.076377631234169e-05,27.0,36.115,82,102,63,0,102
1443,2018-12-14,74.49312565445027,1.076377631234169e-05,38.3,61.815,108,154,72,0,154
1444,2018-12-15,49.96877486910995,1.2768366232858764e-05,31.0,31.6993006993007,91,92,46,0,92
1445,2018-12-16,63.31655497382199,1.3661717180539785e-05,18.3,32.27412587412587,64,93,61,0,93
1446,2018-12-17,76.6619109947644,1.2957203685911434e-05,22.6,40.3,73,113,74,0,113
1447,2018-12-18,56.57457068062827,1.5252314612629925e-05,17.5,33.42377622377622,62,96,53,0,96
1448,2018-12-19,84.2093612565445,1.3607242990654206e-05,18.9,33.998601398601394,65,97,83,0,97
1449,2018-12-20,72.00280104712043,1.5415732815093022e-05,18.0,34.57342657342657,63,98,70,0,98
1450,2018-12-21,53.111738219895294,1.5197842606341165e-05,21.6,43.7,71,121,50,0,121
1451,2018-12-22,68.34524083769634,1.542662677963141e-05,21.2,35.723076923076924,70,101,66,0,101
1452,2018-12-23,45.66819371727748,1.235437592802865e-05,14.3,36.297902097902096,56,103,42,0,103
1453,2018-12-24,47.34139267015707,1.0909035723643987e-05,41.8,45.5,116,126,44,0,126
1454,2018-12-25,43.235335078534035,1.076377631234169e-05,46.7,48.8,129,134,41,0,134
1455,2018-12-26,39.91423560209424,1.076377631234169e-05,29.6,38.022377622377626,88,107,37,0,107
1456,2018-12-27,56.465104712041885,1.076377631234169e-05,64.1,72.2,155,160,53,0,160
1457,2018-12-28,41.45835602094241,1.076377631234169e-05,59.8,60.4,153,153,39,0,153
1458,2018-12-29,42.44252879581152,1.1875017468774564e-05,28.8,39.74685314685315,86,111,40,0,111
1459,2018-12-30,41.84113089005236,1.076377631234169e-05,24.7,40.32167832167832,77,113,39,0,113
1460,2018-12-31,35.60062303664922,1.3345774740151978e-05,16.2,40.8965034965035,59,114,33,0,114
1461,2019-01-01,38.237795811518325,1.4511487902873616e-05,21.4,46.29,70,127,36,0,127
1462,2019-01-02,40.39823036649214,1.4718484147087083e-05,14.2,42.04615384615385,55,117,38,0,117
1463,2019-01-03,40.50756544502618,1.4250019652371384e-05,23.2,42.62097902097902,74,118,38,0,118
1464,2019-01-04,42.6304554973822,1.076377631234169e-05,38.1,46.5,107,128,40,0,128
1465,2019-01-05,43.82995287958115,1.168980915363787e-05,34.1,39.8,97,111,41,0,111
1466,2019-01-06,38.25053926701571,1.076377631234169e-05,26.7,37.4,81,105,36,0,105
1467,2019-01-07,63.83275916230367,1.4707590182548694e-05,22.2,35.9,72,102,61,0,102
1468,2019-01-08,36.22109947643979,1.5833354441435934e-05,17.8,29.863,63,88,34,0,88
1469,2019-01-09,39.58655497382199,1.2572266136780505e-05,17.3,21.4,62,70,37,0,70
1470,2019-01-10,48.945319371727756,1.076377631234169e-05,40.7,52.9,114,144,45,0,144
1471,2019-01-11,41.82131413612566,1.076377631234169e-05,24.4,35.4,77,100,39,0,100
1472,2019-01-12,43.563235602094245,1.3411142894575947e-05,15.0,25.0,57,78,41,0,78
1473,2019-01-13,42.030869109947645,1.6897386234605643e-05,12.7,18.276282544488843,52,64,40,0,64
1474,2019-01-14,43.30723036649215,1.6022194078085424e-05,17.2,30.4,62,89,41,0,89
1475,2019-01-15,66.18016753926702,1.4075707485369903e-05,17.7,32.6,63,94,64,0,94
1476,2019-01-16,70.23817277486911,1.5746198357935188e-05,20.4,23.4,68,75,68,0,75
1477,2019-01-17,45.44035602094241,1.2430635863394183e-05,15.6,33.874,58,97,42,0,97
1478,2019-01-18,66.64469109947645,1.2964468512533844e-05,24.9,44.2,78,122,64,0,122
1479,2019-01-19,43.53713612565445,1.235437592802865e-05,28.2,35.1,85,99,41,0,99
1480,2019-01-20,51.75886387434555,1.076377631234169e-05,115.0,49.9,182,136,48,0,182
1481,2019-01-21,64.88562303664922,1.076377631234169e-05,59.1,104.8,153,176,62,0,176
1482,2019-01-22,68.84108376963351,1.6178347453926108e-05,40.92533333333333,42.36730769230769,114,118,66,0,118
