date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max,value
2019-12-25,50.83308376963351,0.03253177570093458,39.7,42.4,111,118,47,27,118,0.0
2019-12-26,41.57396335078535,0.03182395327102804,25.708,43.232,80,120,39,26,120,0.0
2019-12-27,40.279235602094246,0.023034481308411216,41.3,34.899,115,99,38,19,115,0.0
2019-12-28,37.909910994764395,0.026531621495327104,24.0,39.2,76,110,35,22,110,0.0
2019-12-29,42.62348167539267,0.026958738317757008,97.6,31.0,173,91,40,22,173,0.0
2019-12-30,39.59223036649215,0.023034481308411216,32.5,36.2,94,103,37,19,103,0.0
2019-12-31,31.765115183246078,0.023034481308411216,35.0,44.657,99,123,29,19,123,0.0
2020-01-01,40.05004188481676,0.023034481308411216,70.347,82.37,159,165,38,19,165,0.0
2020-01-02,37.65079057591623,0.03154418224299065,18.8,25.132,65,78,35,26,78,0.0
2020-01-03,54.2885497382199,0.032663266355140184,16.0,28.999,59,86,51,27,86,0.0
2020-01-04,42.55680104712042,0.028381070093457944,21.4,30.415,70,89,40,24,89,0.0
2020-01-05,47.00550261780105,0.027394247663551405,16.0,20.6367302871609,59,69,44,23,69,0.0
2020-01-06,42.33884293193717,0.034901434579439256,14.859,54.631,57,148,40,29,148,0.0
2020-01-07,44.28411518324608,0.02744553738317757,17.0,52.39,61,142,42,23,142,0.0
2020-01-08,47.07039267015707,0.027324303738317755,23.0,50.05496296296297,74,137,44,23,137,0.0
2020-01-09,57.808340314136125,0.03187058411214953,16.0,49.60340740740741,59,136,54,26,136,0.0
2020-01-10,53.82883769633508,0.03018816355140187,17.1,22.691,62,73,50,25,73,0.0
2020-01-11,37.51698952879581,0.035391037383177566,13.336573428309052,38.965,54,109,35,30,109,0.0
2020-01-12,44.726591623036654,0.035577551401869155,13.341350078181232,22.074,54,72,42,30,72,0.0
2020-01-13,48.53966492146597,0.03641686448598131,13.346126728053413,25.332,54,79,45,31,79,0.0
2020-01-14,47.921623036649216,0.03678989252336448,13.350903377925592,47.915,54,132,44,31,132,0.0
2020-01-15,59.46457068062828,0.03739606074766355,14.0,37.948,55,107,56,31,107,0.0
2020-01-16,44.761162303664925,0.030798126168224298,13.4,45.065,54,124,42,25,124,0.0
2020-01-17,54.86530890052356,0.032229621495327106,14.0,45.065,55,124,51,27,124,0.0
2020-01-18,43.84982198952879,0.02845271495327103,21.413,35.099,71,99,41,24,99,0.0
2020-01-19,48.09104712041885,0.02376934579439252,38.0,49.34,107,135,45,19,135,0.0
2020-01-20,60.826261780104716,0.023034481308411216,41.0,52.2,115,142,57,19,142,0.0
2020-01-21,75.55237696335078,0.023034481308411216,45.4,58.8,125,153,73,19,153,0.0
2020-01-22,50.446293193717274,0.023034481308411216,52.0,52.025,142,142,47,19,142,0.0
2020-01-23,41.90403664921466,0.023034481308411216,29.0,37.54,87,106,39,19,106,0.0
2020-01-24,54.326319371727756,0.023034481308411216,28.6,39.4,86,110,51,19,110,0.0
2020-01-25,43.27161780104713,0.02396705140186916,32.4,52.19,93,142,41,19,142,0.0
2020-01-26,41.969863874345556,0.028319046728971963,34.547,48.805,98,134,39,24,134,0.0
2020-01-27,65.4971832460733,0.03373572429906542,13.412999826263931,22.691,54,73,63,28,73,0.0
2020-01-28,60.4408219895288,0.038328630841121494,13.41777647613611,21.874,54,71,57,32,71,0.0
2020-01-29,68.5513664921466,0.031497556074766356,13.42255312600829,39.165,54,110,66,26,110,0.0
2020-01-30,56.77484816753927,0.03176955607476636,13.427329775880471,28.382,54,85,53,26,85,0.0
2020-01-31,50.05626701570681,0.031178925233644857,13.43210642575265,20.808639646571194,54,69,47,26,69,0.0
2020-02-01,53.32686387434555,0.037232859813084114,14.0,43.44,55,120,50,31,120,0.0
2020-02-02,53.95062303664921,0.03394555140186916,19.0,54.015,66,147,50,28,147,0.0
2020-02-03,53.457277486910996,0.03452840654205607,16.0,49.34,59,135,50,29,135,0.0
2020-02-04,44.9941780104712,0.03399218224299065,17.0,62.0,61,154,42,28,154,0.0
2020-02-05,71.03359685863875,0.029939663021394624,126.7,52.2,188,142,69,25,188,0.0
2020-02-06,63.191492146596865,0.030215139586241013,136.5,55.7,193,151,61,25,193,0.0
2020-02-07,47.076764397905755,0.030490616151087398,92.7,48.4,170,133,44,25,170,0.0
2020-02-08,49.20735602094241,0.03434189252336449,20.0,30.918,68,91,46,29,91,0.0
2020-02-09,29.422895287958116,0.03856177570093458,15.0,34.783,57,99,27,32,99,0.0
2020-02-10,66.10174869109947,0.035740747663551405,14.0,29.8,55,88,64,30,88,0.0
2020-02-11,52.06251832460733,0.03696085981308411,16.0,37.682,59,106,49,31,106,0.0
2020-02-12,63.901104712041885,0.03441183644859813,15.0,36.716,57,104,61,29,104,0.0
2020-02-13,58.24925654450262,0.04054348598130841,13.49420287409099,34.783,54,99,55,34,99,0.0
2020-02-14,59.841910994764405,0.03417869626168224,15.3,41.547,58,116,56,29,116,0.0
2020-02-15,32.14259162303665,0.032694428669858486,13.503756173835349,20.90781812315405,54,70,30,27,70,0.0
2020-02-16,54.789057591623035,0.04038028504672897,13.50853282370753,20.91443002159291,54,70,51,34,70,0.0
2020-02-17,61.49534031413613,0.03652566355140187,14.0,32.851,55,95,58,31,95,0.0
2020-02-18,62.91604712041885,0.03536771962616823,13.518086123451889,22.223,54,72,60,30,72,0.0
2020-02-19,62.51490052356021,0.03755926168224299,15.0,32.1,57,93,60,31,93,0.0
2020-02-20,51.527,0.038864859813084116,13.527639423196248,20.940877615348338,54,70,48,32,70,0.0
2020-02-21,55.101392670157075,0.03874828971962617,14.0,29.2,55,87,52,32,87,1.0
2020-02-22,44.14506282722513,0.038794915887850466,14.0,26.1,55,80,42,32,80,0.0
2020-02-23,52.355842931937175,0.03801777570093458,13.541969372812789,23.189,54,74,49,32,74,0.0
2020-02-24,56.21612041884817,0.03431857943925234,13.546746022684967,26.087,54,80,53,29,80,0.0
2020-02-25,75.32258115183247,0.03571743457943925,13.551522672557148,20.973937107542625,54,70,73,30,73,0.0
2020-02-26,49.61670680628273,0.035530920560747664,24.0,31.885,76,92,46,30,92,0.0
2020-02-27,65.0540052356021,0.035134579439252335,24.0,26.2,76,80,63,30,80,0.0
2020-02-28,53.52886387434555,0.0357873785046729,16.0,40.58,59,113,50,30,113,0.0
2020-02-29,59.17915183246073,0.04047354205607477,24.0,51.75,76,141,56,34,141,0.0
2020-03-01,58.68686910994765,0.0416858831775701,13.575405921918048,21.00699659973691,54,70,55,35,70,0.0
2020-03-02,70.97080104712042,0.03646349065420561,13.580182571790226,29.999,54,88,68,31,88,0.0
2020-03-03,68.94412565445026,0.03326943925233645,18.0,36.716,63,104,66,28,104,0.0
2020-03-04,76.55721465968587,0.035391037383177566,21.0,38.648,70,109,74,30,109,0.0
2020-03-05,39.02247643979057,0.033246126168224296,18.0,36.716,63,104,37,28,104,0.0
2020-03-06,65.61428795811518,0.03851514485981308,37.2,57.4,105,152,63,32,152,1.0
2020-03-07,52.864696335078534,0.03965754205607477,31.0,43.1,91,120,49,33,120,0.0
2020-03-08,51.27193193717277,0.04047354205607477,15.0,30.918,57,91,48,34,91,1.0
2020-03-09,67.47455497382198,0.03453617757009346,13.613619120895486,31.885,54,92,65,29,92,2.0
2020-03-10,49.140115183246074,0.033922238317757016,13.618395770767666,21.066503685686627,54,70,46,28,70,1.0
2020-03-11,71.69816230366493,0.04128954205607477,13.623172420639847,21.073115584125485,54,70,69,35,70,8.0
2020-03-12,57.16576439790576,0.04025594392523365,13.627949070512026,24.2,54,76,54,34,76,6.0
2020-03-13,65.77779581151833,0.03452840654205607,13.632725720384206,26.087,54,80,63,29,80,4.0
2020-03-14,49.834041884816756,0.036245892523364485,13.637502370256385,28.02,54,84,46,31,84,5.0
2020-03-15,52.17333507853404,0.038794915887850466,13.642279020128566,21.099563177880913,54,70,49,32,70,2.0
2020-03-16,66.05384293193718,0.034225322429906536,14.0,28.02,55,84,64,29,84,6.0
2020-03-17,49.824256544502624,0.034481780373831775,15.557,32.851,58,95,46,29,95,6.0
2020-03-18,51.08153403141362,0.03373572429906542,17.0,28.986,61,86,48,28,86,7.0
2020-03-19,49.68542408376963,0.028653214953271028,22.0,29.952,72,88,46,24,88,6.0
2020-03-20,25.12224607329843,0.034225322429906536,13.666162269489465,25.121,54,78,24,29,78,14.0
2020-03-21,28.34479057591623,0.035344406542056075,16.0,36.716,59,104,26,30,104,5.0
2020-03-22,24.174314136125655,0.03294303738317757,17.0,44.445,61,123,23,27,123,15.0
2020-03-23,51.78123036649215,0.03140429906542056,55.918,70.105,151,159,48,26,159,20.0
2020-03-24,45.553120418848174,0.04515970560747663,34.1,44.445,97,123,42,38,123,20.0
2020-03-25,47.68040314136126,0.042175481308411214,35.0,80.133,99,164,44,36,164,16.0
2020-03-26,32.532120418848166,0.04781753271028037,43.0,53.141,119,144,30,40,144,25.0
2020-03-27,35.78002094240838,0.05171101401869159,47.7,57.006,131,152,33,43,152,16.0
2020-03-28,14.75390052356021,0.048820046728971965,31.0,67.8,91,157,13,41,157,12.0
2020-03-29,9.458287958115184,0.0407766261682243,13.709152118339084,27.054,54,82,8,34,82,15.0
2020-03-30,19.714879581151834,0.0408232570093458,13.713928768211264,21.198741654463774,54,70,18,34,70,19.0
2020-03-31,29.8332722513089,0.040753313084112154,15.3,51.209,58,140,27,34,140,32.0
2020-04-01,42.2412670157068,0.03958760280373832,26.0,42.513,80,118,40,33,118,34.0
2020-04-02,56.35457068062828,0.03958760280373832,13.728258717827803,22.223,54,72,53,33,72,38.0
2020-04-03,47.29464397905759,0.04147605607476635,31.0,64.735,91,156,44,35,156,28.0
2020-04-04,34.368178010471205,0.04501982242990654,33.5,37.682,96,106,32,38,106,26.0
2020-04-05,45.58204188481675,0.05038209813084112,26.7,29.952,81,88,42,42,88,21.0
2020-04-06,56.352586387434556,0.0466285046728972,26.3,23.189,81,74,53,39,81,24.0
2020-04-07,48.502209424083766,0.048750102803738316,37.0,56.475,105,151,45,41,151,29.0
2020-04-08,50.547963350785345,0.05471078037383177,81.2,74.397,164,161,47,46,164,17.0
2020-04-09,44.88259685863874,0.053646093457943925,82.0,102.417,165,175,42,45,175,15.0
2020-04-10,41.151738219895286,0.054298892523364485,49.0,66.668,134,157,39,46,157,17.0
2020-04-11,50.126963350785346,0.06140974299065421,41.0,58.938,115,153,47,54,153,15.0
2020-04-12,25.05662827225131,0.05966117289719626,40.585,62.803,113,155,24,50,155,10.0
2020-04-13,11.846848167539267,0.042501883177570095,14.0,27.054,55,82,10,36,82,9.0
2020-04-14,39.773664921465965,0.044670107476635516,14.0,34.783,55,99,37,37,99,8.0
2020-04-15,45.56848167539267,0.04732793457943925,33.0,49.45,95,135,42,40,135,12.0
2020-04-16,44.62416753926701,0.0432712523364486,51.0,76.33,139,162,42,36,162,6.0
2020-04-17,27.22328272251309,0.04182577102803738,22.658,59.904,73,153,25,35,153,9.0
2020-04-18,30.024115183246074,0.03585732242990654,25.281,47.344,79,130,28,30,130,6.0
2020-04-19,20.056743455497383,0.04893661682242991,20.9,32.851,69,95,19,41,95,10.0
2020-04-20,21.008371727748692,0.04975261682242991,17.7,38.648,63,109,20,42,109,14.0
2020-04-21,24.891094240837695,0.05352952336448598,17.0,54.107,61,147,23,45,147,5.0
2020-04-22,25.634832460732987,0.05432221028037383,22.2,45.411,72,125,24,46,125,7.0
2020-04-23,42.3138219895288,0.06092014018691589,36.9,55.073,104,149,40,51,149,8.0
2020-04-24,29.179717277486912,0.06560630841121495,42.0,44.445,117,123,27,67,123,5.0
2020-04-25,24.278926701570683,0.04567262149532711,23.0,33.817,74,97,23,38,97,1.0
2020-04-26,29.06343455497382,0.05471855140186916,23.8,32.08878431372549,76,93,27,46,93,7.0
2020-04-27,39.110397905759164,0.04513639252336449,27.0,42.513,82,118,37,38,118,4.0
2020-04-28,24.74040837696335,0.038670574766355145,17.1,23.189,62,74,23,32,74,3.0
2020-04-29,33.95548167539267,0.03548429439252337,13.85722826437666,26.087,55,80,31,30,80,9.0
2020-04-30,31.45432984293194,0.0377380046728972,13.86200491424884,23.189,55,74,29,31,74,6.0
2020-05-01,42.868795811518325,0.0365567476635514,13.86678156412102,21.41032240450721,55,71,40,31,71,12.0
2020-05-02,38.40846073298429,0.04404062149532711,19.0,23.189,66,74,36,37,74,7.0
2020-05-03,33.643219895287956,0.04278165420560748,78.3,26.087,163,80,31,36,163,4.0
2020-05-04,47.94875916230367,0.04557936448598131,21.0,46.378,70,128,44,38,128,4.0
2020-05-05,41.34294764397906,0.04373753738317757,13.88588816360974,33.817,55,97,39,36,97,5.0
2020-05-06,58.04486387434555,0.04970598598130841,23.0,37.682,74,106,55,42,106,5.0
2020-05-07,45.537821989528794,0.05816128971962617,32.0,44.445,93,123,42,49,123,8.0
2020-05-08,57.31051832460733,0.06078025700934579,37.4,38.648,105,109,54,51,109,3.0
2020-05-09,55.45865968586388,0.06441728037383178,52.0,53.185,142,144,52,64,144,3.0
2020-05-10,59.55776963350786,0.053187579439252335,31.0,42.513,91,118,56,45,118,0.0
2020-05-11,33.25690575916231,0.03633914953271029,13.914548062842819,59.904,55,153,31,31,153,4.0
2020-05-12,35.11725130890052,0.04170919626168224,13.919324712715,38.648,55,109,33,35,109,3.0
2020-05-13,36.93015183246074,0.041219598130841126,14.0,24.155,55,76,34,35,76,5.0
2020-05-14,42.2903664921466,0.04194234112149532,15.0,23.189,57,74,40,35,74,1.0
2020-05-15,30.65252879581152,0.045929079439252334,17.0,30.918,61,91,28,38,91,3.0
2020-05-16,38.72162827225131,0.044250453271028035,29.1,23.189,87,74,36,37,87,0.0
2020-05-17,44.356596858638746,0.04411056542056074,23.0,21.516112779528925,74,71,42,37,74,1.0
2020-05-18,54.8290942408377,0.04709478971962617,15.0,36.673,57,104,51,40,104,5.0
2020-05-19,54.91358115183246,0.04376085046728972,14.9,27.054,57,82,51,36,82,6.0
2020-05-20,42.22832460732984,0.04742119158878505,17.0,31.885,61,92,40,40,92,2.0
2020-05-21,41.14472251308901,0.061689514018691584,29.3,33.7,87,96,39,54,96,2.0
2020-05-22,27.674272251308903,0.0527523831775701,39.0,83.87,110,166,25,44,166,0.0
2020-05-23,16.815921465968586,0.03581069158878505,153.0,105.59,203,177,15,30,203,1.0
2020-05-24,36.05503141361257,0.03851514485981308,24.7,29.952,77,88,34,32,88,2.0
2020-05-25,24.49546596858639,0.05028884112149533,21.0,28.02,70,84,23,42,84,1.0
2020-05-26,32.993869109947646,0.05171101401869159,18.0,31.52,63,92,30,43,92,1.0
2020-05-27,32.146010471204185,0.04893661682242991,21.9,34.783,71,99,30,41,99,2.0
2020-05-28,31.817968586387437,0.039191257009345795,25.0,49.276,78,135,29,33,135,1.0
2020-05-29,29.97970157068063,0.04611559345794393,14.000527760542058,37.08,55,105,27,39,105,2.0
2020-05-30,19.55501047120419,0.05439214953271028,20.6,42.513,69,118,18,46,118,1.0
2020-05-31,16.33274869109948,0.05126804205607477,16.0,63.769,59,155,15,43,155,1.0
2020-06-01,28.7342722513089,0.05385592523364486,15.0,30.918,57,91,26,45,91,3.0
2020-06-02,45.21348167539267,0.05262026635514019,17.0,56.995,61,152,42,44,152,1.0
2020-06-03,36.453429319371736,0.0431779953271028,26.5,47.085,81,129,34,36,129,5.0
2020-06-04,38.77681151832461,0.035134579439252335,14.029187659775136,105.908,55,177,36,30,177,1.0
2020-06-05,44.92984816753927,0.03623035046728972,15.306,132.325,58,191,42,31,191,1.0
2020-06-06,44.86224607329844,0.03139652803738318,14.038740959519497,21.648350748306072,55,71,42,26,71,0.0
2020-06-07,32.078842931937174,0.032220299065420566,14.2,21.65496264674493,55,71,30,27,71,0.0
2020-06-08,18.659099476439792,0.032150355140186916,24.6,76.33,77,162,17,27,162,0.0
2020-06-09,26.930026178010472,0.040753313084112154,16.0,29.952,59,88,25,34,88,1.0
2020-06-10,37.37614659685864,0.0355620046728972,20.0,28.9,68,86,35,30,86,1.0
2020-06-11,29.39856544502618,0.041592626168224296,32.0,45.411,93,125,27,35,125,0.0
2020-06-12,29.407424083769634,0.03893480373831776,32.0,44.445,93,123,27,32,123,0.0
2020-06-13,36.05762827225131,0.04238531308411215,22.3,30.918,72,91,34,36,91,2.0
2020-06-14,27.02995811518325,0.04021708411214953,42.0,40.58,117,113,25,34,117,0.0
2020-06-15,42.0344554973822,0.0424552523364486,18.3,26.087,64,80,40,36,80,2.0
2020-06-16,40.69573821989529,0.04189571028037383,21.0,31.885,70,92,38,35,92,1.0
2020-06-17,37.32104712041885,0.03839857476635514,25.9,28.02,80,84,35,32,84,0.0
2020-06-18,39.3724607329843,0.04073,16.0,21.72769352957236,59,71,37,34,71,3.0
2020-06-19,27.839361256544503,0.03736497663551402,14.100837407857835,21.73430542801122,55,71,25,31,71,1.0
2020-06-20,22.720209424083773,0.03191721028037383,14.105614057730016,23.189,55,74,21,26,74,0.0
2020-06-21,37.64047120418848,0.02956247196261682,14.110390707602194,28.02,55,84,35,25,84,0.0
2020-06-22,35.606628272251314,0.03872497196261682,31.0,28.986,91,86,33,32,91,1.0
2020-06-23,45.040397905759164,0.05385592523364486,69.0,39.614,158,111,42,45,158,0.0
2020-06-24,50.6088167539267,0.08127348598130842,26.6,46.378,81,128,47,114,128,1.0
2020-06-25,57.958198952879584,0.08302205140186916,25.7,44.445,79,123,54,119,123,0.0
2020-06-26,49.02376963350786,0.0647203644859813,34.5,41.547,98,116,46,64,116,1.0
2020-06-27,17.59124607329843,0.032290238317757014,14.139050606835275,21.787200615522075,55,71,16,27,71,0.0
2020-06-28,17.08155497382199,0.031054584112149536,14.143827256707453,21.793812513960933,55,71,16,26,71,2.0
2020-06-29,30.78688481675393,0.03107789719626168,14.148603906579634,29.175,55,87,28,26,87,0.0
2020-06-30,29.78889005235602,0.027759504672897197,14.153380556451815,56.2,55,151,27,23,151,3.0
2020-07-01,30.60550261780105,0.02343082242990654,14.158157206323994,43.479,55,120,28,19,120,3.0
2020-07-02,36.52789005235602,0.028769789719626168,14.162933856196174,22.223,55,72,34,24,72,2.0
2020-07-03,26.527502617801048,0.03217366822429907,14.167710506068353,27.7,55,84,25,27,84,3.0
2020-07-04,15.991094240837697,0.024363392523364485,14.172487155940534,21.833483904594075,55,71,14,20,71,0.0
2020-07-05,17.522769633507856,0.03166075700934579,14.177263805812714,29.952,55,88,16,26,88,6.0
2020-07-06,29.31544502617801,0.03198715420560748,14.182040455684893,25.121,55,78,27,26,78,1.0
2020-07-07,46.3365445026178,0.03063492990654206,14.186817105557074,21.853319599910648,55,71,43,25,71,1.0
2020-07-08,29.31898429319372,0.023034481308411216,14.191593755429253,21.859931498349507,55,71,27,19,71,4.0
2020-07-09,26.58187434554974,0.02310442523364486,14.196370405301433,21.866543396788362,55,71,25,19,71,1.0
2020-07-10,19.60088481675393,0.029026242990654205,14.201147055173614,21.87315529522722,55,71,18,25,71,4.0
2020-07-11,31.67481151832461,0.03326943925233645,15.6,23.189,58,74,29,28,74,2.0
2020-07-12,30.946507853403144,0.050778443925233646,21.4,24.155,70,76,28,42,76,3.0
2020-07-13,34.963251308900524,0.04019377102803738,14.215477004790152,57.195,55,152,32,34,152,8.0
2020-07-14,18.701712041884818,0.02963241588785047,14.220253654662333,21.89960288898265,55,71,17,25,71,12.0
2020-07-15,32.343780104712046,0.025365906542056074,15.592,136.145,58,193,30,21,193,10.0
2020-07-16,18.677198952879582,0.02513276635514019,14.229806954406692,21.912826685860363,55,72,17,21,72,8.0
2020-07-17,44.08542408376963,0.0324301261682243,17.588,28.02,62,84,42,27,84,1.0
2020-07-18,21.26919371727749,0.03203378504672897,14.239360254151052,21.926050482738077,55,72,20,27,72,7.0
2020-07-19,23.20391623036649,0.029865556074766354,14.244136904023232,21.932662381176936,55,72,22,25,72,5.0
2020-07-20,23.86542931937173,0.03697640654205607,14.248913553895411,102.925,55,175,22,31,175,13.0
2020-07-21,28.086717277486912,0.038142116822429906,14.253690203767592,43.563,55,121,26,32,121,11.0
2020-07-22,41.55497905759162,0.052596953271028035,14.258466853639773,28.986,55,86,39,44,86,5.0
2020-07-23,47.3377277486911,0.052666897196261685,14.263243503511951,26.425,55,81,44,44,81,3.0
2020-07-24,31.60567539267016,0.027557448598130842,14.268020153384132,28.795,55,86,29,23,86,7.0
2020-07-25,28.361570680628272,0.024060308411214953,14.27279680325631,21.97233377181008,55,72,26,20,72,2.0
2020-07-26,19.931958115183246,0.023034481308411216,14.277573453128491,21.978945670248937,55,72,18,19,72,13.0
2020-07-27,23.68875916230367,0.023034481308411216,15.0,21.985557568687796,57,72,22,19,72,9.0
2020-07-28,25.798643979057594,0.02923607476635514,14.287126752872851,21.99216946712665,55,72,24,25,72,9.0
2020-07-29,33.29325130890053,0.03576406542056075,17.547,30.475,62,89,31,30,89,15.0
2020-07-30,45.987858638743454,0.047514448598130844,21.0,41.547,70,116,42,40,116,9.0
2020-07-31,54.57443455497383,0.06712173364485982,30.024,160.45,89,211,51,74,211,4.0
2020-08-01,19.67897382198953,0.027907158878504673,18.0,27.2,63,83,18,23,83,1.0
2020-08-02,20.06096335078534,0.031754014018691594,14.31101000223375,22.025228959320938,56,72,19,26,72,6.0
2020-08-03,20.514078534031416,0.036650004672897196,14.315786652105931,23.453,56,75,19,31,75,6.0
2020-08-04,34.19285340314136,0.03802554672897196,14.32056330197811,50.242,56,137,32,32,137,13.0
2020-08-05,32.536026178010474,0.03807217289719626,14.32533995185029,28.02,56,84,30,32,84,5.0
2020-08-06,41.78450785340314,0.03699971962616822,21.0,25.121,70,78,39,31,78,2.0
2020-08-07,66.58125654450262,0.0738828644859813,30.0,53.393,89,145,64,93,145,6.0
2020-08-08,60.25857591623037,0.08803461682242991,33.9,46.378,97,128,57,132,132,0.0
2020-08-09,28.111408376963354,0.07856903271028037,33.0,39.614,95,111,26,106,111,4.0
2020-08-10,52.44289005235602,0.0796881168224299,53.7,81.161,146,164,49,109,164,6.0
2020-08-11,51.283534031413616,0.09311712616822429,57.5,77.01,152,162,48,145,162,11.0
2020-08-12,50.86717277486911,0.1011838551401869,74.7,79.228,161,163,47,164,164,1.0
